HealthBoard,FinancialYear,Category breakdown,MetricType,Value
Powys Teaching,2009-10,circulation_problems_total,PerHead,144.548255
Powys Teaching,2009-10,coronary_heart_disease_total,PerHead,58.559496
Powys Teaching,2009-10,cerebrovascular_disease,PerHead,30.665475
Powys Teaching,2009-10,other_problems_of_circulation,PerHead,55.323284
Powys Teaching,2009-10,respiratory_problems_total,PerHead,107.341477
Powys Teaching,2009-10,dental_problems_total,PerHead,66.68506
Powys Teaching,2009-10,gastro_intestinal_problems_total,PerHead,98.012663
Powys Teaching,2009-10,skin_problems_total,PerHead,28.146445
Powys Teaching,2009-10,musculo_skeletal_system_problems_exc_trauma_total,PerHead,134.37241
Powys Teaching,2009-10,trauma_injuries_inc_burns_total,PerHead,129.000949
Powys Teaching,2009-10,genito_urinary_system_disorders_exc_infertility_total,PerHead,68.152917
Powys Teaching,2009-10,genital_tract_problems,PerHead,34.394791
Powys Teaching,2009-10,renal_problems,PerHead,6.368352
Powys Teaching,2009-10,chronic_renal_failure,PerHead,7.181703
Powys Teaching,2009-10,sexually_transmitted_infections,PerHead,0.0
Powys Teaching,2009-10,other_problems_of_the_genito_urinary_system,PerHead,20.208071
Powys Teaching,2009-10,maternity_reproductive_health_total,PerHead,65.896792
Powys Teaching,2009-10,neonates_total,PerHead,30.170526
Powys Teaching,2009-10,poisoning_total,PerHead,23.817902
Powys Teaching,2009-10,healthy_individuals_includes_screening_total,PerHead,33.551434
Powys Teaching,2009-10,social_care_needs_total,PerHead,25.462963
Powys Teaching,2009-10,other_total,PerHead,272.389866
Powys Teaching,2009-10,general_medical_services,PerHead,177.488512
Powys Teaching,2009-10,open_access,PerHead,11.117546
Powys Teaching,2009-10,continuing_care,PerHead,14.703767
Powys Teaching,2009-10,other_phw_functions,PerHead,0.0
Powys Teaching,2009-10,other_expenditure,PerHead,69.08004
Powys Teaching,2010-11,total,PerHead,1857.655837
Powys Teaching,2010-11,infectious_diseases_total,PerHead,25.54364
Powys Teaching,2010-11,cancers_tumours_total,PerHead,134.583692
Powys Teaching,2010-11,blood_disorders_total,PerHead,16.80581
Powys Teaching,2010-11,endocrine_nutritional_metabolic_problems_total,PerHead,61.757131
Powys Teaching,2010-11,diabetes,PerHead,27.403895
Powys Teaching,2010-11,other_endocrine_nutritional_and_metabolic_problems,PerHead,34.353236
Powys Teaching,2010-11,mental_health_problems_total,PerHead,236.273327
Powys Teaching,2010-11,general_mental_illness,PerHead,97.789725
Powys Teaching,2010-11,elderly_mental_illness,PerHead,87.401958
Powys Teaching,2010-11,child_adolescent_mental_health_services,PerHead,24.264988
Powys Teaching,2010-11,other_mental_health_problems,PerHead,26.816657
Powys Teaching,2010-11,learning_disability_problems_total,PerHead,19.592489
Powys Teaching,2010-11,neurological_system_problems_total,PerHead,62.180025
Powys Teaching,2010-11,eyevision_problems_total,PerHead,49.399985
Powys Teaching,2010-11,hearing_problems_total,PerHead,11.459122
Powys Teaching,2010-11,circulation_problems_total,PerHead,168.317875
Powys Teaching,2010-11,coronary_heart_disease_total,PerHead,50.5367
Powys Teaching,2010-11,cerebrovascular_disease,PerHead,37.529225
Powys Teaching,2010-11,other_problems_of_circulation,PerHead,80.25195
Powys Teaching,2010-11,respiratory_problems_total,PerHead,106.030125
Powys Teaching,2010-11,dental_problems_total,PerHead,49.880392
Powys Teaching,2010-11,gastro_intestinal_problems_total,PerHead,102.149884
Powys Teaching,2010-11,skin_problems_total,PerHead,21.349965
Powys Teaching,2010-11,musculo_skeletal_system_problems_exc_trauma_total,PerHead,117.562252
Powys Teaching,2010-11,trauma_injuries_inc_burns_total,PerHead,155.241837
Powys Teaching,2010-11,genito_urinary_system_disorders_exc_infertility_total,PerHead,80.742851
Powys Teaching,2010-11,genital_tract_problems,PerHead,40.08102
Powys Teaching,2010-11,renal_problems,PerHead,8.111108
Powys Teaching,2010-11,chronic_renal_failure,PerHead,4.354744
Powys Teaching,2010-11,sexually_transmitted_infections,PerHead,0.0
Powys Teaching,2010-11,other_problems_of_the_genito_urinary_system,PerHead,28.195979
Powys Teaching,2010-11,maternity_reproductive_health_total,PerHead,65.046189
Powys Teaching,2010-11,neonates_total,PerHead,4.674642
Powys Teaching,2010-11,poisoning_total,PerHead,15.653023
Powys Teaching,2010-11,healthy_individuals_includes_screening_total,PerHead,44.232353
Powys Teaching,2010-11,social_care_needs_total,PerHead,32.961687
Powys Teaching,2010-11,other_total,PerHead,276.217542
Powys Teaching,2010-11,general_medical_services,PerHead,102.467207
Powys Teaching,2010-11,open_access,PerHead,14.722741
Powys Teaching,2010-11,continuing_care,PerHead,38.67501
Powys Teaching,2010-11,other_phw_functions,PerHead,8.293322
Powys Teaching,2010-11,other_expenditure,PerHead,112.059262
Powys Teaching,2011-12,total,PerHead,1829.299512
Powys Teaching,2011-12,infectious_diseases_total,PerHead,20.11047
Powys Teaching,2011-12,cancers_tumours_total,PerHead,131.032578
Powys Teaching,2011-12,blood_disorders_total,PerHead,19.15305
Powys Teaching,2011-12,endocrine_nutritional_metabolic_problems_total,PerHead,61.690058
Powys Teaching,2011-12,diabetes,PerHead,32.206436
Powys Teaching,2011-12,other_endocrine_nutritional_and_metabolic_problems,PerHead,29.483621
Powys Teaching,2011-12,mental_health_problems_total,PerHead,211.208918
Powys Teaching,2011-12,general_mental_illness,PerHead,90.278721
Powys Teaching,2011-12,elderly_mental_illness,PerHead,70.315889
Powys Teaching,2011-12,child_adolescent_mental_health_services,PerHead,28.949398
Powys Teaching,2011-12,other_mental_health_problems,PerHead,21.66491
Powys Teaching,2011-12,learning_disability_problems_total,PerHead,19.199437
Powys Teaching,2011-12,neurological_system_problems_total,PerHead,72.781894
Powys Teaching,2011-12,eyevision_problems_total,PerHead,47.50729
Powys Teaching,2011-12,hearing_problems_total,PerHead,10.53491
Powys Teaching,2011-12,circulation_problems_total,PerHead,183.370543
Powys Teaching,2011-12,coronary_heart_disease_total,PerHead,52.640697
Powys Teaching,2011-12,cerebrovascular_disease,PerHead,42.178743
Powys Teaching,2011-12,other_problems_of_circulation,PerHead,88.551104
Powys Teaching,2011-12,respiratory_problems_total,PerHead,117.349419
Powys Teaching,2011-12,dental_problems_total,PerHead,54.920648
Powys Teaching,2011-12,gastro_intestinal_problems_total,PerHead,113.96632
Powys Teaching,2011-12,skin_problems_total,PerHead,23.898656
Powys Teaching,2011-12,musculo_skeletal_system_problems_exc_trauma_total,PerHead,108.86438
Powys Teaching,2011-12,trauma_injuries_inc_burns_total,PerHead,145.889452
Powys Teaching,2011-12,genito_urinary_system_disorders_exc_infertility_total,PerHead,94.711426
Powys Teaching,2011-12,genital_tract_problems,PerHead,45.356509
Powys Teaching,2011-12,renal_problems,PerHead,8.846972
Powys Teaching,2011-12,chronic_renal_failure,PerHead,17.885607
Powys Teaching,2011-12,sexually_transmitted_infections,PerHead,0.0
Powys Teaching,2011-12,other_problems_of_the_genito_urinary_system,PerHead,22.622338
Powys Teaching,2011-12,maternity_reproductive_health_total,PerHead,63.016681
Powys Teaching,2011-12,neonates_total,PerHead,5.716844
Powys Teaching,2011-12,poisoning_total,PerHead,20.887329
Powys Teaching,2011-12,healthy_individuals_includes_screening_total,PerHead,65.170901
Powys Teaching,2011-12,social_care_needs_total,PerHead,15.141615
Powys Teaching,2011-12,other_total,PerHead,223.176693
Powys Teaching,2011-12,general_medical_services,PerHead,87.850795
Powys Teaching,2011-12,open_access,PerHead,15.607682
Powys Teaching,2011-12,continuing_care,PerHead,30.307371
Powys Teaching,2011-12,other_phw_functions,PerHead,8.870979
Powys Teaching,2011-12,other_expenditure,PerHead,80.539867
Powys Teaching,2012-13,total,PerHead,1821.932657
Powys Teaching,2012-13,infectious_diseases_total,PerHead,18.085464
Powys Teaching,2012-13,cancers_tumours_total,PerHead,107.991956
Powys Teaching,2012-13,blood_disorders_total,PerHead,13.14748
Powys Teaching,2012-13,endocrine_nutritional_metabolic_problems_total,PerHead,71.713183
Powys Teaching,2012-13,diabetes,PerHead,31.209691
Powys Teaching,2012-13,other_endocrine_nutritional_and_metabolic_problems,PerHead,40.503492
Powys Teaching,2012-13,mental_health_problems_total,PerHead,198.446679
Powys Teaching,2012-13,general_mental_illness,PerHead,86.694253
Powys Teaching,2012-13,elderly_mental_illness,PerHead,53.056189
Powys Teaching,2012-13,child_adolescent_mental_health_services,PerHead,17.307251
Powys Teaching,2012-13,other_mental_health_problems,PerHead,41.388986
Powys Teaching,2012-13,learning_disability_problems_total,PerHead,37.880044
Powys Teaching,2012-13,neurological_system_problems_total,PerHead,106.15611
Powys Teaching,2012-13,eyevision_problems_total,PerHead,34.416615
Powys Teaching,2012-13,hearing_problems_total,PerHead,8.880104
Powys Teaching,2012-13,circulation_problems_total,PerHead,186.797737
Powys Teaching,2012-13,coronary_heart_disease_total,PerHead,47.104116
Powys Teaching,2012-13,cerebrovascular_disease,PerHead,58.024531
Powys Teaching,2012-13,other_problems_of_circulation,PerHead,81.66909
Powys Teaching,2012-13,respiratory_problems_total,PerHead,131.540864
Powys Teaching,2012-13,dental_problems_total,PerHead,52.666985
Powys Teaching,2012-13,gastro_intestinal_problems_total,PerHead,97.797609
Powys Teaching,2012-13,skin_problems_total,PerHead,34.340909
Powys Teaching,2012-13,musculo_skeletal_system_problems_exc_trauma_total,PerHead,90.832598
Powys Teaching,2012-13,trauma_injuries_inc_burns_total,PerHead,172.923234
Powys Teaching,2012-13,genito_urinary_system_disorders_exc_infertility_total,PerHead,92.594843
Powys Teaching,2012-13,genital_tract_problems,PerHead,13.812796
Powys Teaching,2012-13,renal_problems,PerHead,27.146397
Powys Teaching,2012-13,chronic_renal_failure,PerHead,0.0
Powys Teaching,2012-13,sexually_transmitted_infections,PerHead,0.80751
Powys Teaching,2012-13,other_problems_of_the_genito_urinary_system,PerHead,50.82814
Powys Teaching,2012-13,maternity_reproductive_health_total,PerHead,53.839319
Powys Teaching,2012-13,neonates_total,PerHead,6.413227
Powys Teaching,2012-13,poisoning_total,PerHead,22.78316
Powys Teaching,2012-13,healthy_individuals_includes_screening_total,PerHead,51.089571
Powys Teaching,2012-13,social_care_needs_total,PerHead,15.591715
Powys Teaching,2012-13,other_total,PerHead,216.003252
Powys Teaching,2012-13,general_medical_services,PerHead,82.241898
Powys Teaching,2012-13,open_access,PerHead,7.499974
Powys Teaching,2012-13,continuing_care,PerHead,27.36217
Powys Teaching,2012-13,other_phw_functions,PerHead,11.831264
Powys Teaching,2012-13,other_expenditure,PerHead,87.067947
Powys Teaching,2013-14,total,PerHead,1943.945333
Powys Teaching,2013-14,infectious_diseases_total,PerHead,19.165145
Powys Teaching,2013-14,cancers_tumours_total,PerHead,113.530129
Powys Teaching,2013-14,blood_disorders_total,PerHead,15.29903
Powys Teaching,2013-14,endocrine_nutritional_metabolic_problems_total,PerHead,77.647583
Powys Teaching,2013-14,diabetes,PerHead,36.273184
Powys Teaching,2013-14,other_endocrine_nutritional_and_metabolic_problems,PerHead,41.374399
Powys Teaching,2013-14,mental_health_problems_total,PerHead,200.064028
Powys Teaching,2013-14,general_mental_illness,PerHead,67.77899
Powys Teaching,2013-14,elderly_mental_illness,PerHead,82.187203
Powys Teaching,2013-14,child_adolescent_mental_health_services,PerHead,10.334742
Powys Teaching,2013-14,other_mental_health_problems,PerHead,39.763092
Powys Teaching,2013-14,learning_disability_problems_total,PerHead,35.504571
Powys Teaching,2013-14,neurological_system_problems_total,PerHead,97.869
Powys Teaching,2013-14,eyevision_problems_total,PerHead,29.210082
Powys Teaching,2013-14,hearing_problems_total,PerHead,10.21988
Powys Teaching,2013-14,circulation_problems_total,PerHead,179.051346
Powys Teaching,2013-14,coronary_heart_disease_total,PerHead,41.482272
Powys Teaching,2013-14,cerebrovascular_disease,PerHead,49.231229
Powys Teaching,2013-14,other_problems_of_circulation,PerHead,88.337844
Powys Teaching,2013-14,respiratory_problems_total,PerHead,147.480127
Powys Teaching,2013-14,dental_problems_total,PerHead,58.76987
Powys Teaching,2013-14,gastro_intestinal_problems_total,PerHead,107.007471
Powys Teaching,2013-14,skin_problems_total,PerHead,38.935837
Powys Teaching,2013-14,musculo_skeletal_system_problems_exc_trauma_total,PerHead,110.096614
Powys Teaching,2013-14,trauma_injuries_inc_burns_total,PerHead,202.783358
Powys Teaching,2013-14,genito_urinary_system_disorders_exc_infertility_total,PerHead,91.957187
Powys Teaching,2013-14,genital_tract_problems,PerHead,14.509082
Powys Teaching,2013-14,renal_problems,PerHead,24.176231
Powys Teaching,2013-14,chronic_renal_failure,PerHead,0.0
Powys Teaching,2013-14,sexually_transmitted_infections,PerHead,0.030553
Powys Teaching,2013-14,other_problems_of_the_genito_urinary_system,PerHead,53.241321
Powys Teaching,2013-14,maternity_reproductive_health_total,PerHead,55.433879
Powys Teaching,2013-14,neonates_total,PerHead,7.514294
Powys Teaching,2013-14,poisoning_total,PerHead,20.128078
Powys Teaching,2013-14,healthy_individuals_includes_screening_total,PerHead,38.960847
Powys Teaching,2013-14,social_care_needs_total,PerHead,17.700021
Powys Teaching,2013-14,other_total,PerHead,269.616955
Powys Teaching,2013-14,general_medical_services,PerHead,90.857402
Powys Teaching,2013-14,open_access,PerHead,5.395531
Powys Teaching,2013-14,continuing_care,PerHead,37.003035
Powys Teaching,2013-14,other_phw_functions,PerHead,22.961758
Powys Teaching,2013-14,other_expenditure,PerHead,113.399229
Powys Teaching,2014-15,total,PerHead,2024.257989
Powys Teaching,2014-15,infectious_diseases_total,PerHead,18.755432
Powys Teaching,2014-15,cancers_tumours_total,PerHead,131.524955
Powys Teaching,2014-15,blood_disorders_total,PerHead,13.172236
Powys Teaching,2014-15,endocrine_nutritional_metabolic_problems_total,PerHead,79.406576
Powys Teaching,2014-15,diabetes,PerHead,36.645157
Powys Teaching,2014-15,other_endocrine_nutritional_and_metabolic_problems,PerHead,42.76142
Powys Teaching,2014-15,mental_health_problems_total,PerHead,215.239936
Powys Teaching,2014-15,general_mental_illness,PerHead,82.869443
Powys Teaching,2014-15,elderly_mental_illness,PerHead,81.851465
Powys Teaching,2014-15,child_adolescent_mental_health_services,PerHead,12.973324
Powys Teaching,2014-15,other_mental_health_problems,PerHead,37.545704
Powys Teaching,2014-15,learning_disability_problems_total,PerHead,39.101373
Powys Teaching,2014-15,neurological_system_problems_total,PerHead,105.951596
Powys Teaching,2014-15,eyevision_problems_total,PerHead,32.632768
Powys Teaching,2014-15,hearing_problems_total,PerHead,12.196209
Powys Teaching,2014-15,circulation_problems_total,PerHead,196.174902
Powys Teaching,2014-15,coronary_heart_disease_total,PerHead,41.984448
Powys Teaching,2014-15,cerebrovascular_disease,PerHead,50.326585
Powys Teaching,2014-15,other_problems_of_circulation,PerHead,103.863869
Powys Teaching,2014-15,respiratory_problems_total,PerHead,148.274468
Powys Teaching,2014-15,dental_problems_total,PerHead,59.29713
Powys Teaching,2014-15,gastro_intestinal_problems_total,PerHead,121.351906
Powys Teaching,2014-15,skin_problems_total,PerHead,35.651212
